rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Peru,Fireboy DML,1,1,1,1,1,1,1,1.0
2,Outside,Buju,2,2,2,2,2,2,2,2.0
3,La La ft. Ckay,Davido,3,3,3,3,3,3,3,3.0
4,"Squander (Remix) (Remix) ft. Kamo Mphela, Mpura, Niniola & Sayfar",Falz,4,4,4,4,4,4,4,4.0
5,Feeling ft. Buju,LADIPOE,5,5,5,5,5,5,5,5.0
6,Music Messiah ft. Wande Coal,DJ Neptune,6,6,6,6,6,6,6,6.0
7,PEPE ft. Davido,L.A.X,7,7,7,7,7,7,7,7.0
8,Emotion,Eltee Skhillz,8,8,8,8,8,8,8,8.0
9,KPK (Remix) ft. Sho Madjozi & MohBad,Rexxie,9,9,9,9,9,9,9,9.0
10,Peteru (Peter),Greatman Takit,11,11,11,11,11,11,11,11.0
11,Somebody Baby ft. Davido,Peruzzi,12,12,12,12,12,12,12,12.0
12,INJURE ME,Teni,13,13,13,13,13,13,13,13.0
13,Coming ft. Busiswa,Naira Marley,14,14,14,14,14,14,14,14.0
14,Don Dada,Timaya,15,15,15,15,15,15,15,15.0
15,Cho Cho ft. Davido & Mayorkun,Zlatan,16,16,16,16,16,16,16,16.0
16,Story,Greatman Takit,17,17,17,17,17,17,17,17.0
17,Pempe ft. Yemi Alade,Seyi Shay,18,18,18,18,18,18,18,18.0
18,Joro Kini Joro,Wizerd,19,19,19,19,19,19,19,19.0
19,Rotate (Freestyle),Mr Eazi,20,20,20,20,20,20,20,20.0
20,Holy Ghost Fire ft. The Cavemen,KDDO,21,21,21,21,21,21,21,21.0
21,Off You ft. KiDi,Young Jonn,22,22,22,22,22,22,22,22.0
22,Show Me,Joeboy,23,23,23,23,23,23,23,23.0
23,Bounce,Ruger,24,24,24,24,24,24,24,24.0
24,Whyne,Akuchi,25,25,25,25,25,25,25,25.0
25,Obodo,JINNY SAVAGE,26,26,26,26,26,26,26,26.0
26,My Daddy,Greatman Takit,27,27,27,27,27,27,27,27.0
27,Verified ft. Mayorkun,Laycon,28,28,28,28,28,28,28,28.0
28,Kilometre,Burna Boy,29,29,29,29,29,29,29,29.0
29,FOR YOU ft. Davido,Teni,30,30,30,30,30,30,30,30.0
30,Too Correct ft. Rema,Crayon,31,31,31,31,31,31,31,31.0
31,Hallelu ft. Bella Shmurda & Zlatan,Masterkraft,32,32,32,32,32,32,32,32.0
32,Koleyewon,Naira Marley,33,33,33,33,33,33,33,33.0
33,"Lagos Anthem (Remix) ft. Oberz, Frescool, Oladips, Kabex & Trod",Zlatan,35,35,35,35,35,35,35,35.0
34,Pronto ft. Omah Lay,Ajebo Hustlers,36,36,36,36,36,36,36,36.0
35,Jafafa ft. Mohbad,Chinko Ekun,37,37,37,37,37,37,37,37.0
36,Sugar Daddy ft. Olamide,Dj Enimoney,38,38,38,38,38,38,38,38.0
37,Money ft. Bella Shmurda & Mohbad,terri,39,39,39,39,39,39,39,39.0
38,Focus Vibe,Slimcase,40,40,40,40,40,40,40,40.0
39,This Your Body ft. Davido,Skales,41,41,41,41,41,41,41,41.0
40,GAT ME SINGING,Luddy Dave,42,42,42,42,42,42,42,42.0
41,Constantly ft. Mayorkun & Peruzzi,Speroachbeatz,43,43,43,43,43,43,43,43.0
42,6AM,Blaq Jerzee,44,44,44,44,44,44,44,44.0
43,Loco ft. Mayorkun,KDDO,45,45,45,45,45,45,45,45.0
44,Egbon ft. Phyno,Masterkraft,46,46,46,46,46,46,46,46.0
45,Kilofese (Remix) ft. Mayorkun & Busiswa,Zinoleesky,47,47,47,47,47,47,47,47.0
46,Jackpot ft. Bella Shumurda,Crayon,48,48,48,48,48,48,48,48.0
47,Kabaa ft. Mayorkun,Idowest,49,49,49,49,49,49,49,49.0
48,The Key,Tems,50,50,50,50,50,50,50,50.0
49,Essence ft. Tems,Wizkid,10,10,10,10,10,201,201,64.57142857142857
50,Ginger ft. Burna Boy,Wizkid,34,34,34,34,34,201,201,81.71428571428571
51,Essence ft. Tems,WizKid,201,201,201,201,201,10,10,146.42857142857142
52,Ginger ft. Burna Boy,WizKid,201,201,201,201,201,34,34,153.28571428571428
