rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Bounce,Ruger,2,1,1,1,1,1,1,1.142857143
2,Feeling,"LADIPOE, Buju",1,2,2,2,2,2,2,1.857142857
3,Rock,Olamide,3,3,3,3,3,3,3,3
4,Soundgasm,Rema,4,4,4,4,4,4,4,4
5,Outside,Buju,5,5,5,5,5,5,5,5
6,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],"DJ Tarico, Burna Boy",7,6,6,6,6,6,6,6.142857143
7,Confident,"Savage, Buju",6,7,7,7,7,7,7,6.857142857
8,Essence (feat. Tems),Wizkid,8,8,8,9,9,9,9,8.571428571
9,Big Thug Boys,AV,15,11,9,8,8,8,8,9.571428571
10,Bling (feat. Amaarae & Buju),Blaqbonez,9,9,11,10,10,10,11,10
11,Dimension (feat. Skepta & Rema),JAE5,12,12,12,12,11,11,13,11.85714286
12,All (feat. Davido),Rexxie,10,10,10,11,12,14,16,11.85714286
13,Show Me,Joeboy,13,14,13,13,13,13,14,13.28571429
14,Jailer (feat. Jaywillz),Olamide,11,13,14,14,15,15,17,14.14285714
15,Monalisa,"Lojay, Sarz",20,18,17,15,14,12,10,15.14285714
16,LV N ATTN (feat. Wizkid),"Lojay, Sarz",16,16,15,16,17,17,18,16.42857143
17,Julie,Olamide,14,15,16,18,19,19,19,17.14285714
18,Coming,"Naira Marley, Busiswa",17,17,18,17,18,18,15,17.14285714
19,Naira Marley,Zinoleesky,22,22,21,19,16,16,12,18.28571429
20,Somebody (feat. Phyno),Olamide,18,19,20,21,21,23,24,20.85714286
21,Kilometre,Burna Boy,21,23,23,23,23,22,20,22.14285714
22,PonPon (feat. Fave),Olamide,19,21,22,22,22,24,27,22.42857143
23,Tonongo,"Lojay, Sarz",25,24,24,24,24,21,22,23.42857143
24,Ginger (feat. Burna Boy),Wizkid,23,25,25,25,25,25,25,24.71428571
25,It Is What It Is,Adekunle Gold,24,26,26,26,26,26,26,25.71428571
26,Felony,CKay,26,27,27,27,27,27,29,27.14285714
27,Ke Star (feat. Virgo Deep) [Remix],"Focalistic, Davido",27,28,28,29,29,28,30,28.42857143
28,Pronto,"Ajebo Hustlers, Omah Lay",30,29,29,28,28,29,31,29.14285714
29,History,"Cheque, Fireboy DML",32,31,30,30,30,30,33,30.85714286
30,La La (feat. CKay),Davido,33,32,32,32,31,32,32,32
31,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",34,34,33,33,33,33,35,33.57142857
32,Cup of Tea,Olamide,29,33,31,31,34,36,43,33.85714286
33,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid,35,36,35,34,32,31,34,33.85714286
